Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-07-24 04:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 05:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 06:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 07:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 08:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 12:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 19:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 20:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 21:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 22:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 23:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 00:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 01:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 02:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 03:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 04:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 05:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 06:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 07:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 08:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 12:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 19:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 20:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 21:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 22:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 23:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 00:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 01:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 02:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 03:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 04:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 05:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 06:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 07:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 08:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 12:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
